date,season,month,team,opponent,home_away,runs_for,runs_against,result,win,loss,draw,run_diff,stadium,game_id,source_url
2025-06-29,2025,6,KIA,LG,away,12,2,W,1,0,0,10,잠실,20250629HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250629&gameId=20250629HTLG0
2025-06-29,2025,6,삼성,키움,away,7,10,L,0,1,0,-3,고척,20250629SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250629&gameId=20250629SSWO0
2025-07-01,2025,7,KIA,SSG,home,3,2,W,1,0,0,1,광주,20250701SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250701&gameId=20250701SKHT0
2025-07-01,2025,7,삼성,두산,away,4,1,W,1,0,0,3,잠실,20250701SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250701&gameId=20250701SSOB0
2025-07-02,2025,7,KIA,SSG,home,5,8,L,0,1,0,-3,광주,20250702SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250702&gameId=20250702SKHT0
2025-07-02,2025,7,삼성,두산,away,0,5,L,0,1,0,-5,잠실,20250702SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250702&gameId=20250702SSOB0
2025-07-03,2025,7,KIA,SSG,home,3,2,W,1,0,0,1,광주,20250703SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250703&gameId=20250703SKHT0
2025-07-03,2025,7,삼성,두산,away,6,4,W,1,0,0,2,잠실,20250703SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250703&gameId=20250703SSOB0
2025-07-04,2025,7,삼성,LG,home,4,1,W,1,0,0,3,대구,20250704LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250704&gameId=20250704LGSS0
2025-07-04,2025,7,KIA,롯데,home,7,5,W,1,0,0,2,광주,20250704LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250704&gameId=20250704LTHT0
2025-07-05,2025,7,삼성,LG,home,7,6,W,1,0,0,1,대구,20250705LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250705&gameId=20250705LGSS0
2025-07-05,2025,7,KIA,롯데,home,13,0,W,1,0,0,13,광주,20250705LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250705&gameId=20250705LTHT0
2025-07-06,2025,7,삼성,LG,home,2,4,L,0,1,0,-2,대구,20250706LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250706&gameId=20250706LGSS0
2025-07-06,2025,7,KIA,롯데,home,2,5,L,0,1,0,-3,광주,20250706LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250706&gameId=20250706LTHT0
2025-07-08,2025,7,KIA,한화,away,8,14,L,0,1,0,-6,대전,20250708HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250708&gameId=20250708HTHH0
2025-07-08,2025,7,삼성,NC,away,9,10,L,0,1,0,-1,창원,20250708SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250708&gameId=20250708SSNC0
2025-07-09,2025,7,KIA,한화,away,4,7,L,0,1,0,-3,대전,20250709HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250709&gameId=20250709HTHH0
2025-07-09,2025,7,삼성,NC,away,0,3,L,0,1,0,-3,창원,20250709SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250709&gameId=20250709SSNC0
2025-07-10,2025,7,KIA,한화,away,2,3,L,0,1,0,-1,대전,20250710HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250710&gameId=20250710HTHH0
2025-07-10,2025,7,삼성,NC,away,5,7,L,0,1,0,-2,창원,20250710SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250710&gameId=20250710SSNC0
2025-07-20,2025,7,KIA,NC,home,3,2,W,1,0,0,1,광주,20250720NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250720&gameId=20250720NCHT0
2025-07-20,2025,7,삼성,키움,home,15,10,W,1,0,0,5,대구,20250720WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250720&gameId=20250720WOSS0
2025-07-22,2025,7,KIA,LG,home,7,9,L,0,1,0,-2,광주,20250722LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250722&gameId=20250722LGHT0
2025-07-22,2025,7,삼성,SSG,home,7,5,W,1,0,0,2,대구,20250722SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250722&gameId=20250722SKSS0
2025-07-23,2025,7,KIA,LG,home,5,6,L,0,1,0,-1,광주,20250723LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250723&gameId=20250723LGHT0
2025-07-23,2025,7,삼성,SSG,home,9,0,W,1,0,0,9,대구,20250723SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250723&gameId=20250723SKSS0
2025-07-24,2025,7,KIA,LG,home,0,8,L,0,1,0,-8,광주,20250724LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250724&gameId=20250724LGHT0
2025-07-24,2025,7,삼성,SSG,home,1,3,L,0,1,0,-2,대구,20250724SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250724&gameId=20250724SKSS0
2025-07-25,2025,7,KIA,롯데,away,4,7,L,0,1,0,-3,사직,20250725HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250725&gameId=20250725HTLT0
2025-07-25,2025,7,삼성,KT,away,5,8,L,0,1,0,-3,수원,20250725SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250725&gameId=20250725SSKT0
2025-07-26,2025,7,KIA,롯데,away,4,9,L,0,1,0,-5,사직,20250726HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250726&gameId=20250726HTLT0
2025-07-26,2025,7,삼성,KT,away,11,0,W,1,0,0,11,수원,20250726SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250726&gameId=20250726SSKT0
2025-07-27,2025,7,KIA,롯데,away,3,5,L,0,1,0,-2,사직,20250727HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250727&gameId=20250727HTLT0
2025-07-27,2025,7,삼성,KT,away,3,4,L,0,1,0,-1,수원,20250727SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250727&gameId=20250727SSKT0
2025-07-29,2025,7,KIA,두산,home,6,9,L,0,1,0,-3,광주,20250729OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250729&gameId=20250729OBHT0
2025-07-29,2025,7,삼성,한화,away,9,2,W,1,0,0,7,대전,20250729SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250729&gameId=20250729SSHH0
2025-07-30,2025,7,KIA,두산,home,2,2,D,0,0,1,0,광주,20250730OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250730&gameId=20250730OBHT0
2025-07-30,2025,7,삼성,한화,away,0,5,L,0,1,0,-5,대전,20250730SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250730&gameId=20250730SSHH0
2025-07-31,2025,7,KIA,두산,home,3,2,W,1,0,0,1,광주,20250731OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250731&gameId=20250731OBHT0
2025-07-31,2025,7,삼성,한화,away,1,7,L,0,1,0,-6,대전,20250731SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250731&gameId=20250731SSHH0
2025-08-01,2025,8,KIA,한화,home,3,2,W,1,0,0,1,광주,20250801HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250801&gameId=20250801HHHT0
2025-08-01,2025,8,삼성,LG,home,2,4,L,0,1,0,-2,대구,20250801LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250801&gameId=20250801LGSS0
2025-08-02,2025,8,삼성,LG,home,2,3,L,0,1,0,-1,대구,20250802LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250802&gameId=20250802LGSS0
2025-08-03,2025,8,삼성,LG,home,3,6,L,0,1,0,-3,대구,20250803LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250803&gameId=20250803LGSS0
2025-08-05,2025,8,KIA,롯데,away,2,0,W,1,0,0,2,사직,20250805HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250805&gameId=20250805HTLT0
2025-08-05,2025,8,삼성,SSG,away,6,2,W,1,0,0,4,문학,20250805SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250805&gameId=20250805SSSK0
2025-08-06,2025,8,KIA,롯데,away,1,7,L,0,1,0,-6,사직,20250806HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250806&gameId=20250806HTLT0
2025-08-06,2025,8,삼성,SSG,away,4,5,L,0,1,0,-1,문학,20250806SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250806&gameId=20250806SSSK0
2025-08-07,2025,8,KIA,롯데,away,6,5,W,1,0,0,1,사직,20250807HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250807&gameId=20250807HTLT0
2025-08-07,2025,8,삼성,SSG,away,6,1,W,1,0,0,5,문학,20250807SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250807&gameId=20250807SSSK0
2025-08-08,2025,8,KIA,NC,away,4,5,L,0,1,0,-1,창원,20250808HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250808&gameId=20250808HTNC0
2025-08-08,2025,8,삼성,KT,away,8,4,W,1,0,0,4,수원,20250808SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250808&gameId=20250808SSKT0
2025-08-09,2025,8,삼성,KT,away,1,3,L,0,1,0,-2,수원,20250809SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250809&gameId=20250809SSKT0
2025-08-10,2025,8,KIA,NC,away,12,16,L,0,1,0,-4,창원,20250810HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250810&gameId=20250810HTNC0
2025-08-10,2025,8,삼성,KT,away,2,9,L,0,1,0,-7,수원,20250810SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250810&gameId=20250810SSKT0
2025-08-12,2025,8,KIA,삼성,away,5,1,W,1,0,0,4,대구,20250812HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250812&gameId=20250812HTSS0
2025-08-12,2025,8,삼성,KIA,home,1,5,L,0,1,0,-4,대구,20250812HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250812&gameId=20250812HTSS0
2025-08-13,2025,8,KIA,삼성,away,9,1,W,1,0,0,8,대구,20250813HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250813&gameId=20250813HTSS0
2025-08-13,2025,8,삼성,KIA,home,1,9,L,0,1,0,-8,대구,20250813HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250813&gameId=20250813HTSS0
2025-08-14,2025,8,KIA,삼성,away,10,4,W,1,0,0,6,대구,20250814HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250814&gameId=20250814HTSS0
2025-08-14,2025,8,삼성,KIA,home,4,10,L,0,1,0,-6,대구,20250814HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250814&gameId=20250814HTSS0
2025-08-15,2025,8,KIA,두산,away,5,6,L,0,1,0,-1,잠실,20250815HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250815&gameId=20250815HTOB0
2025-08-15,2025,8,삼성,롯데,away,10,4,W,1,0,0,6,사직,20250815SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250815&gameId=20250815SSLT0
2025-08-16,2025,8,KIA,두산,away,3,4,L,0,1,0,-1,잠실,20250816HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250816&gameId=20250816HTOB0
2025-08-16,2025,8,삼성,롯데,away,4,1,W,1,0,0,3,사직,20250816SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250816&gameId=20250816SSLT0
2025-08-17,2025,8,KIA,두산,away,2,4,L,0,1,0,-2,잠실,20250817HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250817&gameId=20250817HTOB0
2025-08-17,2025,8,삼성,롯데,away,8,8,D,0,0,1,0,사직,20250817SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250817&gameId=20250817SSLT0
2025-08-19,2025,8,삼성,NC,away,6,2,W,1,0,0,4,창원,20250819SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250819&gameId=20250819SSNC0
2025-08-19,2025,8,KIA,키움,home,12,9,W,1,0,0,3,광주,20250819WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250819&gameId=20250819WOHT0
2025-08-20,2025,8,삼성,NC,away,4,3,W,1,0,0,1,창원,20250820SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250820&gameId=20250820SSNC0
2025-08-20,2025,8,KIA,키움,home,1,6,L,0,1,0,-5,광주,20250820WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250820&gameId=20250820WOHT0
2025-08-21,2025,8,삼성,NC,away,5,7,L,0,1,0,-2,창원,20250821SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250821&gameId=20250821SSNC0
2025-08-21,2025,8,KIA,키움,home,10,11,L,0,1,0,-1,광주,20250821WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250821&gameId=20250821WOHT0
2025-08-22,2025,8,KIA,LG,home,2,14,L,0,1,0,-12,광주,20250822LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250822&gameId=20250822LGHT0
2025-08-22,2025,8,삼성,키움,home,8,2,W,1,0,0,6,대구,20250822WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250822&gameId=20250822WOSS0
2025-08-23,2025,8,KIA,LG,home,2,6,L,0,1,0,-4,광주,20250823LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250823&gameId=20250823LGHT0
2025-08-23,2025,8,삼성,키움,home,12,8,W,1,0,0,4,대구,20250823WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250823&gameId=20250823WOSS0
2025-08-24,2025,8,KIA,LG,home,1,2,L,0,1,0,-1,광주,20250824LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250824&gameId=20250824LGHT0
2025-08-24,2025,8,삼성,키움,home,7,4,W,1,0,0,3,대구,20250824WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250824&gameId=20250824WOSS0
2025-08-26,2025,8,KIA,SSG,away,5,9,L,0,1,0,-4,문학,20250826HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250826&gameId=20250826HTSK0
2025-08-26,2025,8,삼성,두산,away,6,2,W,1,0,0,4,잠실,20250826SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250826&gameId=20250826SSOB0
2025-08-27,2025,8,KIA,SSG,away,4,2,W,1,0,0,2,문학,20250827HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250827&gameId=20250827HTSK0
2025-08-27,2025,8,삼성,두산,away,14,1,W,1,0,0,13,잠실,20250827SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250827&gameId=20250827SSOB0
2025-08-28,2025,8,KIA,SSG,away,10,6,W,1,0,0,4,문학,20250828HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250828&gameId=20250828HTSK0
2025-08-28,2025,8,삼성,두산,away,6,7,L,0,1,0,-1,잠실,20250828SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250828&gameId=20250828SSOB0
2025-08-29,2025,8,KIA,KT,away,10,1,W,1,0,0,9,수원,20250829HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250829&gameId=20250829HTKT0
2025-08-29,2025,8,삼성,한화,away,5,3,W,1,0,0,2,대전,20250829SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250829&gameId=20250829SSHH0
2025-08-30,2025,8,KIA,KT,away,2,8,L,0,1,0,-6,수원,20250830HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250830&gameId=20250830HTKT0
2025-08-30,2025,8,삼성,한화,away,4,0,W,1,0,0,4,대전,20250830SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250830&gameId=20250830SSHH0
2025-08-31,2025,8,KIA,KT,away,6,7,L,0,1,0,-1,수원,20250831HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250831&gameId=20250831HTKT0
2025-08-31,2025,8,삼성,한화,away,5,3,W,1,0,0,2,대전,20250831SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250831&gameId=20250831SSHH0
2025-09-02,2025,9,KIA,한화,away,3,21,L,0,1,0,-18,대전,20250902HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250902&gameId=20250902HTHH0
2025-09-03,2025,9,KIA,SSG,home,1,2,L,0,1,0,-1,광주,20250903SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250903&gameId=20250903SKHT0
2025-09-03,2025,9,삼성,키움,home,3,4,L,0,1,0,-1,대구,20250903WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250903&gameId=20250903WOSS0
2025-09-05,2025,9,삼성,키움,home,8,3,W,1,0,0,5,대구,20250905WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250905&gameId=20250905WOSS0
2025-09-06,2025,9,삼성,한화,home,4,7,L,0,1,0,-3,대구,20250906HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250906&gameId=20250906HHSS0
2025-09-06,2025,9,KIA,NC,away,8,4,W,1,0,0,4,창원,20250906HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250906&gameId=20250906HTNC0
2025-09-07,2025,9,삼성,한화,home,4,3,W,1,0,0,1,대구,20250907HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250907&gameId=20250907HHSS0
2025-09-07,2025,9,KIA,NC,away,1,2,L,0,1,0,-1,창원,20250907HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250907&gameId=20250907HTNC0
2025-09-10,2025,9,KIA,삼성,home,4,0,W,1,0,0,4,광주,20250910SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250910&gameId=20250910SSHT0
2025-09-10,2025,9,삼성,KIA,away,0,4,L,0,1,0,-4,광주,20250910SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250910&gameId=20250910SSHT0
2025-09-11,2025,9,KIA,롯데,home,3,4,L,0,1,0,-1,광주,20250911LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250911&gameId=20250911LTHT0
2025-09-11,2025,9,삼성,SSG,home,4,8,L,0,1,0,-4,대구,20250911SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250911&gameId=20250911SKSS0
2025-09-12,2025,9,KIA,두산,home,5,4,W,1,0,0,1,광주,20250912OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250912&gameId=20250912OBHT0
2025-09-13,2025,9,KIA,LG,away,6,3,W,1,0,0,3,잠실,20250913HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250913&gameId=20250913HTLG0
2025-09-13,2025,9,삼성,KT,home,3,5,L,0,1,0,-2,대구,20250913KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250913&gameId=20250913KTSS0
2025-09-14,2025,9,KIA,LG,away,0,14,L,0,1,0,-14,잠실,20250914HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250914&gameId=20250914HTLG0
2025-09-14,2025,9,삼성,KT,home,6,2,W,1,0,0,4,대구,20250914KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250914&gameId=20250914KTSS0
2025-09-16,2025,9,KIA,한화,home,1,11,L,0,1,0,-10,광주,20250916HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250916&gameId=20250916HHHT0
2025-09-16,2025,9,삼성,롯데,home,7,5,W,1,0,0,2,대구,20250916LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250916&gameId=20250916LTSS0
2025-09-17,2025,9,KIA,한화,home,2,6,L,0,1,0,-4,광주,20250917HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250917&gameId=20250917HHHT0
2025-09-18,2025,9,KIA,한화,home,3,4,L,0,1,0,-1,광주,20250918HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250918&gameId=20250918HHHT0
2025-09-18,2025,9,삼성,NC,away,9,5,W,1,0,0,4,창원,20250918SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250918&gameId=20250918SSNC0
2025-09-20,2025,9,KIA,NC,home,5,4,W,1,0,0,1,광주,20250920NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250920&gameId=20250920NCHT0
2025-09-20,2025,9,삼성,LG,away,14,4,W,1,0,0,10,잠실,20250920SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250920&gameId=20250920SSLG0
2025-09-21,2025,9,KIA,NC,home,6,7,L,0,1,0,-1,광주,20250921NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250921&gameId=20250921NCHT0
2025-09-21,2025,9,삼성,KT,away,3,6,L,0,1,0,-3,수원,20250921SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250921&gameId=20250921SSKT0
2025-09-23,2025,9,KIA,SSG,away,0,5,L,0,1,0,-5,문학,20250923HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250923&gameId=20250923HTSK0
2025-09-23,2025,9,삼성,두산,home,7,5,W,1,0,0,2,대구,20250923OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250923&gameId=20250923OBSS0
2025-09-24,2025,9,KIA,키움,away,2,0,W,1,0,0,2,고척,20250924HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250924&gameId=20250924HTWO0
2025-09-24,2025,9,삼성,롯데,home,9,4,W,1,0,0,5,대구,20250924LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250924&gameId=20250924LTSS0
2025-09-25,2025,9,삼성,키움,home,12,3,W,1,0,0,9,대구,20250925WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250925&gameId=20250925WOSS0
2025-09-26,2025,9,삼성,롯데,away,9,10,L,0,1,0,-1,사직,20250926SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250926&gameId=20250926SSLT0
2025-09-27,2025,9,KIA,NC,home,1,2,L,0,1,0,-1,광주,20250927NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250927&gameId=20250927NCHT0
2025-09-28,2025,9,삼성,키움,away,4,2,W,1,0,0,2,고척,20250928SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250928&gameId=20250928SSWO0
2025-09-29,2025,9,KIA,NC,home,4,13,L,0,1,0,-9,광주,20250929NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250929&gameId=20250929NCHT0
2025-09-30,2025,9,KIA,삼성,away,0,5,L,0,1,0,-5,대구,20250930HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250930&gameId=20250930HTSS0
2025-09-30,2025,9,삼성,KIA,home,5,0,W,1,0,0,5,대구,20250930HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250930&gameId=20250930HTSS0
2025-10-01,2025,10,KIA,KT,home,3,9,L,0,1,0,-6,광주,20251001KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20251001&gameId=20251001KTHT0
2025-10-02,2025,10,KIA,SSG,home,7,2,W,1,0,0,5,광주,20251002SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20251002&gameId=20251002SKHT0
2025-10-04,2025,10,KIA,삼성,home,9,8,W,1,0,0,1,광주,20251004SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20251004&gameId=20251004SSHT0
2025-10-04,2025,10,삼성,KIA,away,8,9,L,0,1,0,-1,광주,20251004SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20251004&gameId=20251004SSHT0
