date,season,team,opponent,home_away,runs_for,runs_against,stadium,result,status,game_id,source_url
2023-10-05,2023,삼성,한화,home,3,1,대구,W,completed,20231005HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231005&gameId=20231005HHSS0
2023-10-05,2023,KIA,KT,away,3,5,수원,L,completed,20231005HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231005&gameId=20231005HTKT0
2023-10-06,2023,KIA,LG,away,3,2,잠실,W,completed,20231006HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231006&gameId=20231006HTLG0
2023-10-06,2023,삼성,KT,away,6,2,수원,W,completed,20231006SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231006&gameId=20231006SSKT0
2023-10-08,2023,KIA,삼성,home,2,1,광주,W,completed,20231008SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231008&gameId=20231008SSHT0
2023-10-08,2023,삼성,KIA,away,1,2,광주,L,completed,20231008SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231008&gameId=20231008SSHT0
2023-10-09,2023,KIA,삼성,home,3,1,광주,W,completed,20231009SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231009&gameId=20231009SSHT0
2023-10-09,2023,삼성,KIA,away,1,3,광주,L,completed,20231009SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231009&gameId=20231009SSHT0
2023-10-10,2023,KIA,SSG,home,5,6,광주,L,completed,20231010SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231010&gameId=20231010SKHT0
2023-10-10,2023,삼성,키움,away,3,5,고척,L,completed,20231010SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231010&gameId=20231010SSWO0
2023-10-11,2023,KIA,키움,home,11,0,광주,W,completed,20231011WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231011&gameId=20231011WOHT0
2023-10-12,2023,KIA,롯데,home,6,5,광주,W,completed,20231012LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231012&gameId=20231012LTHT0
2023-10-13,2023,KIA,두산,away,1,3,잠실,L,completed,20231013HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231013&gameId=20231013HTOB0
2023-10-14,2023,삼성,SSG,home,5,3,대구,W,completed,20231014SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231014&gameId=20231014SKSS0
2023-10-15,2023,삼성,NC,away,3,5,창원,L,completed,20231015SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231015&gameId=20231015SSNC0
2023-10-16,2023,KIA,NC,home,4,2,광주,W,completed,20231016NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231016&gameId=20231016NCHT0
2023-10-17,2023,KIA,NC,home,7,1,광주,W,completed,20231017NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231017&gameId=20231017NCHT0
2024-03-23,2024,삼성,KT,away,6,2,수원,W,completed,20240323SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323SSKT0
2024-03-23,2024,KIA,키움,home,7,5,광주,W,completed,20240323WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323WOHT0
2024-03-24,2024,KIA,키움,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-03-24,2024,삼성,KT,away,11,8,수원,W,completed,20240324SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324SSKT0
2024-03-26,2024,KIA,롯데,home,2,1,광주,W,completed,20240326LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326LTHT0
2024-03-26,2024,삼성,LG,away,3,4,잠실,L,completed,20240326SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326SSLG0
2024-03-27,2024,KIA,롯데,home,8,2,광주,W,completed,20240327LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327LTHT0
2024-03-27,2024,삼성,LG,away,2,2,잠실,D,completed,20240327SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327SSLG0
2024-03-28,2024,KIA,롯데,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-03-28,2024,삼성,LG,away,1,18,잠실,L,completed,20240328SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240328&gameId=20240328SSLG0
2024-03-29,2024,KIA,두산,away,4,2,잠실,W,completed,20240329HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329HTOB0
2024-03-29,2024,삼성,SSG,home,4,6,대구,L,completed,20240329SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329SKSS0
2024-03-30,2024,KIA,두산,away,0,8,잠실,L,completed,20240330HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330HTOB0
2024-03-30,2024,삼성,SSG,home,6,9,대구,L,completed,20240330SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330SKSS0
2024-03-31,2024,KIA,두산,away,9,3,잠실,W,completed,20240331HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331HTOB0
2024-03-31,2024,삼성,SSG,home,3,4,대구,L,completed,20240331SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331SKSS0
2024-04-02,2024,KIA,KT,away,6,10,수원,L,completed,20240402HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402HTKT0
2024-04-02,2024,삼성,키움,home,3,8,대구,L,completed,20240402WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402WOSS0
2024-04-03,2024,삼성,키움,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-04-03,2024,KIA,KT,away,5,1,수원,W,completed,20240403HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240403&gameId=20240403HTKT0
2024-04-04,2024,KIA,KT,away,6,3,수원,W,completed,20240404HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404HTKT0
2024-04-04,2024,삼성,키움,home,1,10,대구,L,completed,20240404WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404WOSS0
2024-04-05,2024,KIA,삼성,home,5,2,광주,W,completed,20240405SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SSHT0
2024-04-05,2024,삼성,KIA,away,2,5,광주,L,completed,20240405SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SSHT0
2024-04-06,2024,KIA,삼성,home,4,7,광주,L,completed,20240406SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SSHT0
2024-04-06,2024,삼성,KIA,away,7,4,광주,W,completed,20240406SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SSHT0
2024-04-07,2024,KIA,삼성,home,3,7,광주,L,completed,20240407SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SSHT0
2024-04-07,2024,삼성,KIA,away,7,3,광주,W,completed,20240407SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SSHT0
2024-04-09,2024,KIA,LG,home,7,2,광주,W,completed,20240409LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409LGHT0
2024-04-09,2024,삼성,롯데,away,8,1,사직,W,completed,20240409SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409SSLT0
2024-04-10,2024,KIA,LG,home,5,4,광주,W,completed,20240410LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410LGHT0
2024-04-10,2024,삼성,롯데,away,10,7,사직,W,completed,20240410SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410SSLT0
2024-04-11,2024,KIA,LG,home,8,4,광주,W,completed,20240411LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411LGHT0
2024-04-11,2024,삼성,롯데,away,4,0,사직,W,completed,20240411SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411SSLT0
2024-04-12,2024,KIA,한화,away,8,4,한밭,W,completed,20240412HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412HTHH0
2024-04-12,2024,삼성,NC,home,3,8,대구,L,completed,20240412NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412NCSS0
2024-04-13,2024,KIA,한화,away,11,9,한밭,W,completed,20240413HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413HTHH0
2024-04-13,2024,삼성,NC,home,3,4,대구,L,completed,20240413NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413NCSS0
2024-04-14,2024,KIA,한화,away,5,2,한밭,W,completed,20240414HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414HTHH0
2024-04-14,2024,삼성,NC,home,12,5,대구,W,completed,20240414NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414NCSS0
2024-04-16,2024,KIA,SSG,away,4,6,문학,L,completed,20240416HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416HTSK0
2024-04-16,2024,삼성,두산,home,7,5,대구,W,completed,20240416OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416OBSS0
2024-04-17,2024,KIA,SSG,away,11,3,문학,W,completed,20240417HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417HTSK0
2024-04-17,2024,삼성,두산,home,9,2,대구,W,completed,20240417OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417OBSS0
2024-04-18,2024,KIA,SSG,away,5,7,문학,L,completed,20240418HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418HTSK0
2024-04-18,2024,삼성,두산,home,5,2,대구,W,completed,20240418OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418OBSS0
2024-04-19,2024,KIA,NC,home,4,3,광주,W,completed,20240419NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419NCHT0
2024-04-19,2024,삼성,한화,away,1,6,한밭,L,completed,20240419SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419SSHH0
2024-04-20,2024,KIA,NC,home,9,2,광주,W,completed,20240420NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240420&gameId=20240420NCHT0
2024-04-20,2024,삼성,한화,away,1,0,한밭,W,completed,20240420SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240420&gameId=20240420SSHH0
2024-04-21,2024,KIA,NC,home,4,15,광주,L,completed,20240421NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421NCHT0
2024-04-21,2024,삼성,한화,away,5,3,한밭,W,completed,20240421SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421SSHH0
2024-04-23,2024,KIA,키움,away,5,2,고척,W,completed,20240423HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423HTWO0
2024-04-23,2024,삼성,LG,home,7,3,대구,W,completed,20240423LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423LGSS0
2024-04-24,2024,KIA,키움,away,6,4,고척,W,completed,20240424HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424HTWO0
2024-04-24,2024,삼성,LG,home,6,0,대구,W,completed,20240424LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424LGSS0
2024-04-25,2024,KIA,키움,away,13,2,고척,W,completed,20240425HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425HTWO0
2024-04-25,2024,삼성,LG,home,2,8,대구,L,completed,20240425LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425LGSS0
2024-04-26,2024,KIA,LG,away,6,7,잠실,L,completed,20240426HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240426&gameId=20240426HTLG0
2024-04-26,2024,삼성,키움,away,3,0,고척,W,completed,20240426SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240426&gameId=20240426SSWO0
2024-04-27,2024,KIA,LG,away,3,6,잠실,L,completed,20240427HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240427&gameId=20240427HTLG0
2024-04-27,2024,삼성,키움,away,11,0,고척,W,completed,20240427SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240427&gameId=20240427SSWO0
2024-04-28,2024,KIA,LG,away,10,7,잠실,W,completed,20240428HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240428&gameId=20240428HTLG0
2024-04-28,2024,삼성,키움,away,11,6,고척,W,completed,20240428SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240428&gameId=20240428SSWO0
2024-04-30,2024,KIA,KT,home,4,11,광주,L,completed,20240430KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240430&gameId=20240430KTHT0
2024-04-30,2024,삼성,두산,away,0,4,잠실,L,completed,20240430SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240430&gameId=20240430SSOB0
2024-05-01,2024,KIA,KT,home,9,1,광주,W,completed,20240501KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240501&gameId=20240501KTHT0
2024-05-01,2024,삼성,두산,away,9,2,잠실,W,completed,20240501SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240501&gameId=20240501SSOB0
2024-05-02,2024,KIA,KT,home,5,12,광주,L,completed,20240502KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240502&gameId=20240502KTHT0
2024-05-02,2024,삼성,두산,away,4,2,잠실,W,completed,20240502SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240502&gameId=20240502SSOB0
2024-05-03,2024,KIA,한화,home,2,4,광주,L,completed,20240503HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240503&gameId=20240503HHHT0
2024-05-03,2024,삼성,롯데,home,7,8,대구,L,completed,20240503LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240503&gameId=20240503LTSS0
2024-05-04,2024,KIA,한화,home,10,2,광주,W,completed,20240504HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240504&gameId=20240504HHHT0
2024-05-04,2024,삼성,롯데,home,2,9,대구,L,completed,20240504LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240504&gameId=20240504LTSS0
2024-05-05,2024,KIA,한화,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-05,2024,삼성,롯데,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-07,2024,KIA,삼성,away,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-07,2024,삼성,KIA,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-08,2024,KIA,삼성,away,4,2,대구,W,completed,20240508HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240508&gameId=20240508HTSS0
2024-05-08,2024,삼성,KIA,home,2,4,대구,L,completed,20240508HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240508&gameId=20240508HTSS0
2024-05-09,2024,KIA,삼성,away,2,5,대구,L,completed,20240509HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240509&gameId=20240509HTSS0
2024-05-09,2024,삼성,KIA,home,5,2,대구,W,completed,20240509HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240509&gameId=20240509HTSS0
2024-05-10,2024,KIA,SSG,home,2,4,광주,L,completed,20240510SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240510&gameId=20240510SKHT0
2024-05-10,2024,삼성,NC,away,3,10,창원,L,completed,20240510SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240510&gameId=20240510SSNC0
2024-05-11,2024,KIA,SSG,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-11,2024,삼성,NC,away,3,2,창원,W,completed,20240511SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240511&gameId=20240511SSNC0
2024-05-12,2024,KIA,SSG,home,3,2,광주,W,completed,20240512SKHT1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240512&gameId=20240512SKHT1
2024-05-12,2024,KIA,SSG,home,6,10,광주,L,completed,20240512SKHT2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240512&gameId=20240512SKHT2
2024-05-12,2024,삼성,NC,away,7,2,창원,W,completed,20240512SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240512&gameId=20240512SSNC0
2024-05-14,2024,KIA,두산,home,5,8,광주,L,completed,20240514OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240514&gameId=20240514OBHT0
2024-05-14,2024,삼성,SSG,away,2,9,문학,L,completed,20240514SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240514&gameId=20240514SSSK0
2024-05-15,2024,삼성,SSG,away,,,문학,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-05-15,2024,KIA,두산,home,8,4,광주,W,completed,20240515OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240515&gameId=20240515OBHT0
2024-05-16,2024,KIA,두산,home,7,7,광주,D,completed,20240516OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240516&gameId=20240516OBHT0
2024-05-16,2024,삼성,SSG,away,12,4,문학,W,completed,20240516SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240516&gameId=20240516SSSK0
2024-05-17,2024,삼성,한화,home,7,5,대구,W,completed,20240517HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240517&gameId=20240517HHSS0
2024-05-17,2024,KIA,NC,away,7,4,창원,W,completed,20240517HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240517&gameId=20240517HTNC0
2024-05-18,2024,삼성,한화,home,9,8,대구,W,completed,20240518HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240518&gameId=20240518HHSS0
2024-05-18,2024,KIA,NC,away,7,2,창원,W,completed,20240518HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240518&gameId=20240518HTNC0
2024-05-19,2024,삼성,한화,home,2,12,대구,L,completed,20240519HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240519&gameId=20240519HHSS0
2024-05-19,2024,KIA,NC,away,2,1,창원,W,completed,20240519HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240519&gameId=20240519HTNC0
2024-05-21,2024,KIA,롯데,away,1,6,사직,L,completed,20240521HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240521&gameId=20240521HTLT0
2024-05-21,2024,삼성,KT,home,5,8,대구,L,completed,20240521KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240521&gameId=20240521KTSS0
2024-05-22,2024,KIA,롯데,away,2,4,사직,L,completed,20240522HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240522&gameId=20240522HTLT0
2024-05-22,2024,삼성,KT,home,3,1,대구,W,completed,20240522KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240522&gameId=20240522KTSS0
2024-05-23,2024,KIA,롯데,away,6,10,사직,L,completed,20240523HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240523&gameId=20240523HTLT0
2024-05-23,2024,삼성,KT,home,2,9,대구,L,completed,20240523KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240523&gameId=20240523KTSS0
2024-05-24,2024,KIA,두산,home,5,7,광주,L,completed,20240524OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240524&gameId=20240524OBHT0
2024-05-24,2024,삼성,롯데,away,11,5,사직,W,completed,20240524SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240524&gameId=20240524SSLT0
2024-05-25,2024,KIA,두산,home,6,2,광주,W,completed,20240525OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240525&gameId=20240525OBHT0
2024-05-25,2024,삼성,롯데,away,6,7,사직,L,completed,20240525SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240525&gameId=20240525SSLT0
2024-05-26,2024,KIA,두산,home,5,2,광주,W,completed,20240526OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240526&gameId=20240526OBHT0
2024-05-26,2024,삼성,롯데,away,1,9,사직,L,completed,20240526SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240526&gameId=20240526SSLT0
2024-05-28,2024,KIA,NC,away,11,8,창원,W,completed,20240528HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240528&gameId=20240528HTNC0
2024-05-28,2024,삼성,키움,home,3,4,대구,L,completed,20240528WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240528&gameId=20240528WOSS0
2024-05-29,2024,KIA,NC,away,6,3,창원,W,completed,20240529HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240529&gameId=20240529HTNC0
2024-05-29,2024,삼성,키움,home,5,11,대구,L,completed,20240529WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240529&gameId=20240529WOSS0
2024-05-30,2024,KIA,NC,away,11,2,창원,W,completed,20240530HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240530&gameId=20240530HTNC0
2024-05-30,2024,삼성,키움,home,4,2,대구,W,completed,20240530WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240530&gameId=20240530WOSS0
2024-05-31,2024,삼성,한화,home,8,6,대구,W,completed,20240531HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240531&gameId=20240531HHSS0
2024-05-31,2024,KIA,KT,home,5,8,광주,L,completed,20240531KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240531&gameId=20240531KTHT0
2024-06-01,2024,삼성,한화,home,6,4,대구,W,completed,20240601HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240601&gameId=20240601HHSS0
2024-06-01,2024,KIA,KT,home,4,2,광주,W,completed,20240601KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240601&gameId=20240601KTHT0
2024-06-02,2024,삼성,한화,home,1,0,대구,W,completed,20240602HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240602&gameId=20240602HHSS0
2024-06-02,2024,KIA,KT,home,3,11,광주,L,completed,20240602KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240602&gameId=20240602KTHT0
2024-06-04,2024,KIA,롯데,home,0,6,광주,L,completed,20240604LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240604&gameId=20240604LTHT0
2024-06-04,2024,삼성,SSG,away,3,1,문학,W,completed,20240604SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240604&gameId=20240604SSSK0
2024-06-05,2024,KIA,롯데,home,3,9,광주,L,completed,20240605LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240605&gameId=20240605LTHT0
2024-06-05,2024,삼성,SSG,away,3,7,문학,L,completed,20240605SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240605&gameId=20240605SSSK0
2024-06-06,2024,KIA,롯데,home,5,4,광주,W,completed,20240606LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240606&gameId=20240606LTHT0
2024-06-06,2024,삼성,SSG,away,0,4,문학,L,completed,20240606SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240606&gameId=20240606SSSK0
2024-06-07,2024,KIA,두산,away,5,6,잠실,L,completed,20240607HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240607&gameId=20240607HTOB0
2024-06-07,2024,삼성,키움,away,5,7,고척,L,completed,20240607SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240607&gameId=20240607SSWO0
2024-06-08,2024,KIA,두산,away,8,9,잠실,L,completed,20240608HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240608&gameId=20240608HTOB0
2024-06-08,2024,삼성,키움,away,3,10,고척,L,completed,20240608SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240608&gameId=20240608SSWO0
